Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region
2024-06-23,25,Hutch,46,1250.07,0.0,57503.22,USA
2024-06-23,26,Buffet,28,1556.71,0.0,43587.88,USA
2024-06-23,27,Storage Ottoman,44,830.61,0.0,36546.84,USA
2024-06-23,28,Accent Chair,24,1354.31,24.97,24387.33,USA
2024-06-23,29,Bunk Bed,10,698.92,18.94,5665.45,USA
2024-06-23,30,Mattress,17,1150.95,0.0,19566.15,USA
2024-06-23,31,Headboard,45,86.94,0.0,3912.3,USA
2024-06-23,32,Room Divider,13,1765.52,0.0,22951.76,USA
2024-06-23,33,Floating Shelves,55,318.38,5.02,16631.85,USA
2024-06-23,34,Kitchen Island,14,1725.27,0.0,24153.78,USA
2024-06-23,35,Rolling Cart,27,1827.87,0.0,49352.49,USA
2024-06-23,36,Foldable Table,33,1259.72,0.0,41570.76,USA
2024-06-23,37,Standing Desk,34,641.6,24.55,16458.96,USA
2024-06-23,38,Ladder Shelf,49,346.18,0.0,16962.82,USA
2024-06-23,39,Bookcase,46,1359.83,0.0,62552.18,USA
2024-06-23,40,Vanity Table,15,1465.92,0.0,21988.8,USA
2024-06-23,41,Makeup Chair,23,1308.18,0.0,30088.14,USA
2024-06-23,42,Chest of Drawers,54,1070.64,28.04,41603.36,USA
2024-06-23,43,Entryway Table,21,771.95,23.78,12355.99,USA
2024-06-23,44,Hall Tree,23,406.49,0.0,9349.27,USA
2024-06-23,45,Gaming Chair,12,1586.54,0.0,19038.48,USA
2024-06-23,46,Bean Bag,21,210.69,0.0,4424.49,USA
2024-06-23,47,Murphy Bed,45,639.81,26.47,21170.35,USA
2024-06-23,48,Plant Stand,10,583.71,0.0,5837.1,USA
2024-06-23,49,Shoe Rack,28,1380.95,0.0,38666.6,USA
2024-06-23,50,Coat Rack,32,501.0,0.0,16032.0,USA
2024-06-30,1,Sofa,30,1614.67,0.0,48440.1,USA
2024-06-30,2,Dining Table,12,214.3,0.0,2571.6,USA
2024-06-30,3,Chair,13,1748.94,12.24,19953.31,USA
2024-06-30,4,Bed Frame,9,306.79,22.63,2136.27,USA
2024-06-30,5,Nightstand,11,1268.71,0.0,13955.81,USA
2024-06-30,6,Bookshelf,57,1449.06,16.89,68645.88,USA
2024-06-30,7,TV Stand,37,429.34,0.0,15885.58,USA
2024-06-30,8,Coffee Table,21,418.93,0.0,8797.53,USA
2024-06-30,9,Recliner,46,948.75,25.72,32417.65,USA
2024-06-30,10,Dresser,35,1685.77,0.0,59001.95,USA
2024-06-30,11,Wardrobe,22,326.89,0.0,7191.58,USA
2024-06-30,12,Office Desk,10,845.17,0.0,8451.7,USA
2024-06-30,13,Computer Chair,19,732.1,0.0,13909.9,USA
2024-06-30,14,Futon,28,535.14,0.0,14983.92,USA
2024-06-30,15,End Table,20,1956.3,19.57,31469.04,USA
2024-06-30,16,Bar Stool,33,1952.77,0.0,64441.41,USA
2024-06-30,17,Patio Set,42,1065.06,16.02,37566.37,USA
2024-06-30,18,Sideboard,31,287.68,0.0,8918.08,USA
2024-06-30,19,Loveseat,34,537.45,0.0,18273.3,USA
2024-06-30,20,Chaise Lounge,46,859.53,15.55,33390.16,USA
2024-06-30,21,Sectional Sofa,47,1795.36,0.0,84381.92,USA
2024-06-30,22,File Cabinet,30,943.16,11.42,25063.53,USA
2024-06-30,23,Console Table,29,1338.56,0.0,38818.24,USA
2024-06-30,24,Bench,45,898.76,0.0,40444.2,USA
2024-06-30,25,Hutch,7,1162.98,16.97,6759.36,USA
2024-06-30,26,Buffet,31,50.44,27.88,1127.7,USA
2024-06-30,27,Storage Ottoman,44,1653.34,23.82,55418.63,USA
2024-06-30,28,Accent Chair,28,1461.86,0.0,40932.08,USA
2024-06-30,29,Bunk Bed,36,650.02,0.0,23400.72,USA
2024-06-30,30,Mattress,12,1436.45,10.86,15365.42,USA
2024-06-30,31,Headboard,33,260.66,10.82,7671.07,USA
2024-06-30,32,Room Divider,20,125.97,14.8,2146.53,USA
2024-06-30,33,Floating Shelves,25,1491.23,22.16,29019.34,USA
2024-06-30,34,Kitchen Island,38,1729.82,0.0,65733.16,USA
2024-06-30,35,Rolling Cart,46,948.43,0.0,43627.78,USA
2024-06-30,36,Foldable Table,9,1146.74,11.99,9083.21,USA
2024-06-30,37,Standing Desk,25,1984.66,0.0,49616.5,USA
2024-06-30,38,Ladder Shelf,46,1092.59,0.0,50259.14,USA
2024-06-30,39,Bookcase,28,507.77,0.0,14217.56,USA
2024-06-30,40,Vanity Table,33,183.86,29.8,4259.3,USA
2024-06-30,41,Makeup Chair,39,1098.29,0.0,42833.31,USA
2024-06-30,42,Chest of Drawers,39,758.38,15.97,24853.4,USA
2024-06-30,43,Entryway Table,40,1487.95,18.43,48548.83,USA
2024-06-30,44,Hall Tree,18,167.44,0.0,3013.92,USA
2024-06-30,45,Gaming Chair,8,1364.33,26.11,8064.83,USA
2024-06-30,46,Bean Bag,39,1288.07,0.0,50234.73,USA
2024-06-30,47,Murphy Bed,12,1533.73,6.07,17287.59,USA
2024-06-30,48,Plant Stand,20,201.82,0.0,4036.4,USA
2024-06-30,49,Shoe Rack,20,379.18,0.0,7583.6,USA
2024-06-30,50,Coat Rack,21,275.34,0.0,5782.14,USA
2024-07-07,1,Sofa,11,1648.27,0.0,18130.97,USA
2024-07-07,2,Dining Table,21,1032.23,26.96,15832.76,USA
2024-07-07,3,Chair,14,1111.88,0.0,15566.32,USA
2024-07-07,4,Bed Frame,31,428.83,16.18,11142.8,USA
2024-07-07,5,Nightstand,10,1491.97,0.0,14919.7,USA
2024-07-07,6,Bookshelf,27,1596.6,0.0,43108.2,USA
2024-07-07,7,TV Stand,36,584.28,28.89,14957.33,USA
2024-07-07,8,Coffee Table,37,1482.68,22.49,42521.33,USA
2024-07-07,9,Recliner,44,1898.17,8.53,76395.27,USA
2024-07-07,10,Dresser,33,1040.88,0.0,34349.04,USA
2024-07-07,11,Wardrobe,38,718.05,0.0,27285.9,USA
2024-07-07,12,Office Desk,43,928.05,18.28,32611.31,USA
2024-07-07,13,Computer Chair,21,1408.29,28.1,21263.77,USA
2024-07-07,14,Futon,30,1359.24,0.0,40777.2,USA
2024-07-07,15,End Table,21,1213.11,0.0,25475.31,USA
2024-07-07,16,Bar Stool,16,880.7,0.0,14091.2,USA
2024-07-07,17,Patio Set,31,1221.84,0.0,37877.04,USA
2024-07-07,18,Sideboard,6,1439.7,0.0,8638.2,USA
2024-07-07,19,Loveseat,29,787.54,0.0,22838.66,USA
2024-07-07,20,Chaise Lounge,37,1383.55,0.0,51191.35,USA
2024-07-07,21,Sectional Sofa,42,1714.63,0.0,72014.46,USA
2024-07-07,22,File Cabinet,37,444.19,0.0,16435.03,USA
2024-07-07,23,Console Table,28,225.03,0.0,6300.84,USA
2024-07-07,24,Bench,34,649.97,0.0,22098.98,USA
2024-07-07,25,Hutch,33,451.3,0.0,14892.9,USA
2024-07-07,26,Buffet,24,1130.29,0.0,27126.96,USA
2024-07-07,27,Storage Ottoman,33,1837.15,0.0,60625.95,USA
2024-07-07,28,Accent Chair,56,710.71,28.8,28337.43,USA
2024-07-07,29,Bunk Bed,32,156.3,0.0,5001.6,USA
2024-07-07,30,Mattress,34,492.61,23.6,12796.04,USA
2024-07-07,31,Headboard,36,1398.26,0.0,50337.36,USA
2024-07-07,32,Room Divider,25,1003.64,13.79,21630.95,USA
2024-07-07,33,Floating Shelves,7,633.5,0.0,4434.5,USA
2024-07-07,34,Kitchen Island,40,895.7,0.0,35828.0,USA
2024-07-07,35,Rolling Cart,24,1884.94,20.58,35928.46,USA
2024-07-07,36,Foldable Table,29,130.08,0.0,3772.32,USA
2024-07-07,37,Standing Desk,33,833.66,0.0,27510.78,USA
2024-07-07,38,Ladder Shelf,11,955.2,0.0,10507.2,USA
2024-07-07,39,Bookcase,11,1511.27,0.0,16623.97,USA
2024-07-07,40,Vanity Table,7,995.14,0.0,6965.98,USA
2024-07-07,41,Makeup Chair,21,1936.18,22.88,31356.82,USA
2024-07-07,42,Chest of Drawers,44,1620.92,12.49,62412.55,USA
2024-07-07,43,Entryway Table,30,1429.19,0.0,42875.7,USA
2024-07-07,44,Hall Tree,46,1046.39,0.0,48133.94,USA
2024-07-07,45,Gaming Chair,6,1955.7,0.0,11734.2,USA
2024-07-07,46,Bean Bag,16,348.63,0.0,5578.08,USA
2024-07-07,47,Murphy Bed,23,1416.69,0.0,32583.87,USA
2024-07-07,48,Plant Stand,40,716.2,0.0,28648.0,USA
2024-07-07,49,Shoe Rack,40,282.79,13.2,9818.47,USA
2024-07-07,50,Coat Rack,23,685.36,0.0,15763.28,USA
2024-07-14,1,Sofa,11,713.01,0.0,7843.11,USA
2024-07-14,2,Dining Table,9,1702.72,0.0,15324.48,USA
2024-07-14,3,Chair,33,1427.88,0.0,47120.04,USA
2024-07-14,4,Bed Frame,18,608.62,17.95,8988.71,USA
2024-07-14,5,Nightstand,21,1423.45,28.21,21459.79,USA
2024-07-14,6,Bookshelf,38,566.91,0.0,21542.58,USA
2024-07-14,7,TV Stand,35,153.01,0.0,5355.35,USA
2024-07-14,8,Coffee Table,17,1088.32,0.0,18501.44,USA
2024-07-14,9,Recliner,26,1429.48,22.79,28696.24,USA
2024-07-14,10,Dresser,45,1468.88,28.07,47545.44,USA
2024-07-14,11,Wardrobe,16,408.38,0.0,6534.08,USA
2024-07-14,12,Office Desk,40,1005.08,0.0,40203.2,USA
2024-07-14,13,Computer Chair,33,435.23,0.0,14362.59,USA
2024-07-14,14,Futon,30,801.83,17.67,19804.4,USA
2024-07-14,15,End Table,24,1619.98,0.0,38879.52,USA
2024-07-14,16,Bar Stool,42,1849.16,0.0,77664.72,USA
2024-07-14,17,Patio Set,14,1681.01,0.0,23534.14,USA
2024-07-14,18,Sideboard,42,1845.04,0.0,77491.68,USA
2024-07-14,19,Loveseat,12,995.79,7.14,11096.29,USA
2024-07-14,20,Chaise Lounge,22,1247.66,0.0,27448.52,USA
2024-07-14,21,Sectional Sofa,55,196.05,7.65,9957.87,USA
2024-07-14,22,File Cabinet,43,430.17,17.62,15238.08,USA
2024-07-14,23,Console Table,52,1963.3,16.66,85083.14,USA
2024-07-14,24,Bench,44,1676.62,0.0,73771.28,USA
2024-07-14,25,Hutch,41,1890.37,0.0,77505.17,USA
2024-07-14,26,Buffet,22,127.85,0.0,2812.7,USA
2024-07-14,27,Storage Ottoman,48,698.23,0.0,33515.04,USA
2024-07-14,28,Accent Chair,7,501.15,15.11,2977.98,USA
2024-07-14,29,Bunk Bed,44,1941.65,0.0,85432.6,USA
2024-07-14,30,Mattress,34,1058.56,0.0,35991.04,USA
2024-07-14,31,Headboard,5,989.93,0.0,4949.65,USA
2024-07-14,32,Room Divider,22,236.5,0.0,5203.0,USA
2024-07-14,33,Floating Shelves,17,1829.96,0.0,31109.32,USA
2024-07-14,34,Kitchen Island,16,668.91,0.0,10702.56,USA
2024-07-14,35,Rolling Cart,41,1817.16,0.0,74503.56,USA
2024-07-14,36,Foldable Table,30,1226.27,0.0,36788.1,USA
2024-07-14,37,Standing Desk,13,1709.36,0.0,22221.68,USA
2024-07-14,38,Ladder Shelf,14,842.51,0.0,11795.14,USA
2024-07-14,39,Bookcase,19,1452.51,0.0,27597.69,USA
2024-07-14,40,Vanity Table,43,443.5,27.72,13784.16,USA
2024-07-14,41,Makeup Chair,10,631.11,0.0,6311.1,USA
2024-07-14,42,Chest of Drawers,41,974.61,0.0,39959.01,USA
2024-07-14,43,Entryway Table,31,1991.25,0.0,61728.75,USA
2024-07-14,44,Hall Tree,40,1702.18,10.15,61176.35,USA
2024-07-14,45,Gaming Chair,46,1549.67,0.0,71284.82,USA
2024-07-14,46,Bean Bag,44,117.14,16.15,4321.76,USA
2024-07-14,47,Murphy Bed,38,219.08,18.46,6788.24,USA
2024-07-14,48,Plant Stand,20,1667.65,8.34,30571.36,USA
2024-07-14,49,Shoe Rack,18,918.28,17.2,13686.05,USA
2024-07-14,50,Coat Rack,45,1879.45,0.0,84575.25,USA
2024-07-21,1,Sofa,19,1542.37,0.0,29305.03,USA
2024-07-21,2,Dining Table,14,1490.16,0.0,20862.24,USA
2024-07-21,3,Chair,44,643.76,0.0,28325.44,USA
2024-07-21,4,Bed Frame,41,710.69,0.0,29138.29,USA
2024-07-21,5,Nightstand,39,897.34,0.0,34996.26,USA
2024-07-21,6,Bookshelf,18,1108.02,0.0,19944.36,USA
2024-07-21,7,TV Stand,19,817.82,0.0,15538.58,USA
2024-07-21,8,Coffee Table,38,618.8,0.0,23514.4,USA
2024-07-21,9,Recliner,31,974.9,0.0,30221.9,USA
2024-07-21,10,Dresser,30,1737.86,0.0,52135.8,USA
2024-07-21,11,Wardrobe,13,1215.73,0.0,15804.49,USA
2024-07-21,12,Office Desk,52,1191.33,11.41,54880.76,USA
2024-07-21,13,Computer Chair,44,1339.62,0.0,58943.28,USA
2024-07-21,14,Futon,36,655.89,17.86,19394.93,USA
2024-07-21,15,End Table,9,1185.04,24.95,8004.35,USA
2024-07-21,16,Bar Stool,7,1880.81,0.0,13165.67,USA
2024-07-21,17,Patio Set,19,1409.47,7.08,24883.91,USA
2024-07-21,18,Sideboard,42,1121.95,15.43,39850.99,USA
2024-07-21,19,Loveseat,27,480.39,0.0,12970.53,USA
2024-07-21,20,Chaise Lounge,41,1945.1,0.0,79749.1,USA
2024-07-21,21,Sectional Sofa,40,1722.82,0.0,68912.8,USA
2024-07-21,22,File Cabinet,11,630.83,0.0,6939.13,USA
2024-07-21,23,Console Table,6,68.61,0.0,411.66,USA
2024-07-21,24,Bench,17,718.9,0.0,12221.3,USA
2024-07-21,25,Hutch,31,152.34,0.0,4722.54,USA
2024-07-21,26,Buffet,32,1968.24,0.0,62983.68,USA
2024-07-21,27,Storage Ottoman,15,1924.76,20.9,22837.28,USA
2024-07-21,28,Accent Chair,44,141.76,0.0,6237.44,USA
2024-07-21,29,Bunk Bed,44,885.29,5.68,36740.24,USA
2024-07-21,30,Mattress,47,268.27,0.0,12608.69,USA
2024-07-21,31,Headboard,10,1094.31,0.0,10943.1,USA
2024-07-21,32,Room Divider,32,1822.29,0.0,58313.28,USA
2024-07-21,33,Floating Shelves,24,1857.47,0.0,44579.28,USA
2024-07-21,34,Kitchen Island,25,1117.24,0.0,27931.0,USA
2024-07-21,35,Rolling Cart,37,1180.67,0.0,43684.79,USA
2024-07-21,36,Foldable Table,45,1997.65,0.0,89894.25,USA
2024-07-21,37,Standing Desk,49,922.73,0.0,45213.77,USA
2024-07-21,38,Ladder Shelf,25,554.65,0.0,13866.25,USA
2024-07-21,39,Bookcase,17,970.84,0.0,16504.28,USA
2024-07-21,40,Vanity Table,23,727.02,0.0,16721.46,USA
2024-07-21,41,Makeup Chair,46,1899.32,0.0,87368.72,USA
2024-07-21,42,Chest of Drawers,6,1887.62,0.0,11325.72,USA
2024-07-21,43,Entryway Table,51,927.39,22.32,36740.22,USA
2024-07-21,44,Hall Tree,43,1741.0,0.0,74863.0,USA
2024-07-21,45,Gaming Chair,10,841.01,9.23,7633.85,USA
2024-07-21,46,Bean Bag,8,162.6,0.0,1300.8,USA
2024-07-21,47,Murphy Bed,23,1110.38,0.0,25538.74,USA
2024-07-21,48,Plant Stand,46,1242.12,14.27,48984.0,USA
2024-07-21,49,Shoe Rack,13,76.64,0.0,996.32,USA
2024-07-21,50,Coat Rack,31,1574.47,17.1,40462.3,USA
2024-07-28,1,Sofa,30,1603.46,13.45,41633.84,USA
2024-07-28,2,Dining Table,36,487.55,0.0,17551.8,USA
2024-07-28,3,Chair,36,1314.18,0.0,47310.48,USA
2024-07-28,4,Bed Frame,33,1163.84,0.0,38406.72,USA
2024-07-28,5,Nightstand,45,526.09,16.25,19827.02,USA
2024-07-28,6,Bookshelf,13,775.48,0.0,10081.24,USA
2024-07-28,7,TV Stand,46,1740.77,11.1,71187.05,USA
2024-07-28,8,Coffee Table,43,1123.18,0.0,48296.74,USA
2024-07-28,9,Recliner,47,1934.91,0.0,90940.77,USA
2024-07-28,10,Dresser,42,387.4,0.0,16270.8,USA
2024-07-28,11,Wardrobe,11,257.5,0.0,2832.5,USA
2024-07-28,12,Office Desk,46,665.48,0.0,30612.08,USA
2024-07-28,13,Computer Chair,14,653.47,0.0,9148.58,USA
2024-07-28,14,Futon,13,1068.87,21.03,10973.13,USA
2024-07-28,15,End Table,43,1378.5,0.0,59275.5,USA
2024-07-28,16,Bar Stool,38,1369.9,0.0,52056.2,USA
2024-07-28,17,Patio Set,43,1691.16,5.76,68531.21,USA
2024-07-28,18,Sideboard,8,474.3,8.34,3477.95,USA
2024-07-28,19,Loveseat,17,184.41,0.0,3134.97,USA
2024-07-28,20,Chaise Lounge,21,1112.36,0.0,23359.56,USA
2024-07-28,21,Sectional Sofa,15,578.73,24.01,6596.65,USA
2024-07-28,22,File Cabinet,8,474.03,0.0,3792.24,USA
2024-07-28,23,Console Table,41,1749.59,0.0,71733.19,USA
2024-07-28,24,Bench,48,182.67,0.0,8768.16,USA
2024-07-28,25,Hutch,20,892.85,7.29,16555.22,USA
2024-07-28,26,Buffet,39,751.37,0.0,29303.43,USA
2024-07-28,27,Storage Ottoman,7,1289.48,29.82,6334.7,USA
2024-07-28,28,Accent Chair,56,692.29,22.33,30111.29,USA
2024-07-28,29,Bunk Bed,28,1632.67,0.0,45714.76,USA
2024-07-28,30,Mattress,49,1824.0,0.0,89376.0,USA
2024-07-28,31,Headboard,44,1238.88,0.0,54510.72,USA
2024-07-28,32,Room Divider,9,890.86,0.0,8017.74,USA
2024-07-28,33,Floating Shelves,14,1060.65,0.0,14849.1,USA
2024-07-28,34,Kitchen Island,15,1281.86,0.0,19227.9,USA
2024-07-28,35,Rolling Cart,43,926.07,12.41,34879.22,USA
2024-07-28,36,Foldable Table,16,1322.33,0.0,21157.28,USA
2024-07-28,37,Standing Desk,32,309.9,28.19,7121.25,USA
2024-07-28,38,Ladder Shelf,31,257.12,24.4,6025.86,USA
2024-07-28,39,Bookcase,12,1275.39,0.0,15304.68,USA
2024-07-28,40,Vanity Table,9,1175.84,0.0,10582.56,USA
2024-07-28,41,Makeup Chair,34,117.03,0.0,3979.02,USA
2024-07-28,42,Chest of Drawers,48,1023.41,0.0,49123.68,USA
2024-07-28,43,Entryway Table,39,1600.27,0.0,62410.53,USA
2024-07-28,44,Hall Tree,20,1002.66,0.0,20053.2,USA
2024-07-28,45,Gaming Chair,58,258.09,21.24,11789.76,USA
2024-07-28,46,Bean Bag,49,1497.48,0.0,73376.52,USA
2024-07-28,47,Murphy Bed,42,146.15,0.0,6138.3,USA
2024-07-28,48,Plant Stand,43,804.06,25.53,25747.69,USA
2024-07-28,49,Shoe Rack,39,1435.19,7.81,51600.96,USA
2024-07-28,50,Coat Rack,7,1723.5,0.0,12064.5,USA
2024-08-04,1,Sofa,42,1588.74,0.0,66727.08,USA
2024-08-04,2,Dining Table,42,1408.54,23.13,45475.28,USA
2024-08-04,3,Chair,22,728.18,0.0,16019.96,USA
2024-08-04,4,Bed Frame,32,1764.68,0.0,56469.76,USA
2024-08-04,5,Nightstand,7,1965.84,0.0,13760.88,USA
2024-08-04,6,Bookshelf,14,464.7,0.0,6505.8,USA
2024-08-04,7,TV Stand,35,157.45,0.0,5510.75,USA
2024-08-04,8,Coffee Table,10,1300.12,0.0,13001.2,USA
2024-08-04,9,Recliner,30,1832.06,0.0,54961.8,USA
2024-08-04,10,Dresser,57,1380.9,21.56,61741.14,USA
2024-08-04,11,Wardrobe,20,161.33,0.0,3226.6,USA
2024-08-04,12,Office Desk,42,127.6,19.94,4290.58,USA
2024-08-04,13,Computer Chair,6,1946.95,0.0,11681.7,USA
2024-08-04,14,Futon,42,1357.99,0.0,57035.58,USA
2024-08-04,15,End Table,11,1685.74,0.0,18543.14,USA
2024-08-04,16,Bar Stool,30,425.36,7.55,11797.36,USA
2024-08-04,17,Patio Set,42,1532.07,6.22,60344.56,USA
2024-08-04,18,Sideboard,34,1282.17,0.0,43593.78,USA
2024-08-04,19,Loveseat,24,1525.46,0.0,36611.04,USA
2024-08-04,20,Chaise Lounge,54,419.41,15.03,19244.12,USA
2024-08-04,21,Sectional Sofa,42,1688.68,0.0,70924.56,USA
2024-08-04,22,File Cabinet,31,445.56,0.0,13812.36,USA
2024-08-04,23,Console Table,56,584.72,5.67,30887.72,USA
2024-08-04,24,Bench,46,1684.88,0.0,77504.48,USA
2024-08-04,25,Hutch,6,451.47,0.0,2708.82,USA
2024-08-04,26,Buffet,16,1368.58,26.47,16101.07,USA
2024-08-04,27,Storage Ottoman,10,1050.03,0.0,10500.3,USA
2024-08-04,28,Accent Chair,26,1178.58,20.46,24373.51,USA
2024-08-04,29,Bunk Bed,51,1677.19,6.41,80053.79,USA
2024-08-04,30,Mattress,5,1903.1,0.0,9515.5,USA
2024-08-04,31,Headboard,7,114.37,0.0,800.59,USA
2024-08-04,32,Room Divider,48,1438.83,0.0,69063.84,USA
2024-08-04,33,Floating Shelves,14,143.75,0.0,2012.5,USA
2024-08-04,34,Kitchen Island,24,1530.0,17.52,30286.66,USA
2024-08-04,35,Rolling Cart,22,1519.75,11.33,29646.37,USA
2024-08-04,36,Foldable Table,9,1382.69,19.84,9975.28,USA
2024-08-04,37,Standing Desk,26,923.54,15.14,20376.62,USA
2024-08-04,38,Ladder Shelf,11,1968.67,0.0,21655.37,USA
2024-08-04,39,Bookcase,30,542.03,0.0,16260.9,USA
2024-08-04,40,Vanity Table,11,433.5,0.0,4768.5,USA
2024-08-04,41,Makeup Chair,36,485.02,0.0,17460.72,USA
2024-08-04,42,Chest of Drawers,34,1369.8,0.0,46573.2,USA
2024-08-04,43,Entryway Table,23,231.38,0.0,5321.74,USA
2024-08-04,44,Hall Tree,47,1601.38,0.0,75264.86,USA
2024-08-04,45,Gaming Chair,8,1480.6,0.0,11844.8,USA
2024-08-04,46,Bean Bag,45,1851.28,0.0,83307.6,USA
2024-08-04,47,Murphy Bed,48,763.5,0.0,36648.0,USA
2024-08-04,48,Plant Stand,25,1276.03,0.0,31900.75,USA
2024-08-04,49,Shoe Rack,35,890.42,0.0,31164.7,USA
2024-08-04,50,Coat Rack,18,1983.67,0.0,35706.06,USA
2024-08-11,1,Sofa,24,1960.91,0.0,47061.84,USA
2024-08-11,2,Dining Table,26,586.3,10.59,13629.48,USA
2024-08-11,3,Chair,16,796.53,0.0,12744.48,USA
2024-08-11,4,Bed Frame,16,655.22,24.05,7962.23,USA
2024-08-11,5,Nightstand,37,1883.97,0.0,69706.89,USA
2024-08-11,6,Bookshelf,33,974.45,0.0,32156.85,USA
2024-08-11,7,TV Stand,46,1284.7,0.0,59096.2,USA
2024-08-11,8,Coffee Table,48,104.84,0.0,5032.32,USA
2024-08-11,9,Recliner,55,1801.39,28.39,70948.65,USA
2024-08-11,10,Dresser,28,259.53,5.42,6872.98,USA
2024-08-11,11,Wardrobe,8,1648.37,0.0,13186.96,USA
2024-08-11,12,Office Desk,12,856.73,0.0,10280.76,USA
2024-08-11,13,Computer Chair,35,1030.61,0.0,36071.35,USA
2024-08-11,14,Futon,8,721.4,6.54,5393.76,USA
2024-08-11,15,End Table,40,245.3,11.79,8655.17,USA
2024-08-11,16,Bar Stool,8,230.43,0.0,1843.44,USA
2024-08-11,17,Patio Set,32,861.51,9.16,25043.06,USA
2024-08-11,18,Sideboard,35,598.88,0.0,20960.8,USA
2024-08-11,19,Loveseat,9,1182.5,0.0,10642.5,USA
2024-08-11,20,Chaise Lounge,56,919.48,22.71,39797.3,USA
2024-08-11,21,Sectional Sofa,10,753.57,0.0,7535.7,USA
2024-08-11,22,File Cabinet,28,1185.36,0.0,33190.08,USA
2024-08-11,23,Console Table,46,892.53,0.0,41056.38,USA
2024-08-11,24,Bench,38,1636.54,0.0,62188.52,USA
2024-08-11,25,Hutch,48,863.9,0.0,41467.2,USA
2024-08-11,26,Buffet,34,1753.39,0.0,59615.26,USA
2024-08-11,27,Storage Ottoman,28,1036.79,9.06,26399.99,USA
2024-08-11,28,Accent Chair,12,1448.88,0.0,17386.56,USA
2024-08-11,29,Bunk Bed,31,1395.09,0.0,43247.79,USA
2024-08-11,30,Mattress,43,938.02,0.0,40334.86,USA
2024-08-11,31,Headboard,44,1505.52,8.64,60519.5,USA
2024-08-11,32,Room Divider,16,504.39,0.0,8070.24,USA
2024-08-11,33,Floating Shelves,30,735.85,0.0,22075.5,USA
2024-08-11,34,Kitchen Island,47,1215.38,0.0,57122.86,USA
2024-08-11,35,Rolling Cart,34,923.77,0.0,31408.18,USA
2024-08-11,36,Foldable Table,5,1827.87,0.0,9139.35,USA
2024-08-11,37,Standing Desk,50,304.81,12.27,13370.49,USA
2024-08-11,38,Ladder Shelf,38,51.46,19.85,1567.32,USA
2024-08-11,39,Bookcase,10,425.02,0.0,4250.2,USA
2024-08-11,40,Vanity Table,16,1671.86,0.0,26749.76,USA
2024-08-11,41,Makeup Chair,11,1281.51,0.0,14096.61,USA
2024-08-11,42,Chest of Drawers,14,341.4,0.0,4779.6,USA
2024-08-11,43,Entryway Table,6,1567.07,0.0,9402.42,USA
2024-08-11,44,Hall Tree,46,1713.6,28.34,56486.42,USA
2024-08-11,45,Gaming Chair,12,1058.68,7.11,11800.89,USA
2024-08-11,46,Bean Bag,26,749.57,20.78,15439.04,USA
2024-08-11,47,Murphy Bed,15,1933.38,0.0,29000.7,USA
2024-08-11,48,Plant Stand,38,614.4,16.99,19380.51,USA
2024-08-11,49,Shoe Rack,6,1248.27,0.0,7489.62,USA
2024-08-11,50,Coat Rack,26,98.11,0.0,2550.86,USA
2024-08-18,1,Sofa,39,1478.59,0.0,57665.01,USA
2024-08-18,2,Dining Table,45,1288.77,0.0,57994.65,USA
2024-08-18,3,Chair,7,88.32,26.98,451.44,USA
2024-08-18,4,Bed Frame,52,574.27,29.95,20918.36,USA
2024-08-18,5,Nightstand,34,335.89,8.99,10393.58,USA
2024-08-18,6,Bookshelf,22,111.45,0.0,2451.9,USA
2024-08-18,7,TV Stand,30,769.01,24.24,17478.06,USA
2024-08-18,8,Coffee Table,48,1696.16,0.0,81415.68,USA
2024-08-18,9,Recliner,52,993.56,27.44,37488.21,USA
2024-08-18,10,Dresser,7,715.87,10.39,4490.44,USA
2024-08-18,11,Wardrobe,15,441.78,25.13,4961.41,USA
2024-08-18,12,Office Desk,6,1884.71,0.0,11308.26,USA
2024-08-18,13,Computer Chair,41,1098.28,0.0,45029.48,USA
2024-08-18,14,Futon,6,1966.58,0.0,11799.48,USA
2024-08-18,15,End Table,41,1417.66,0.0,58124.06,USA
2024-08-18,16,Bar Stool,33,1654.18,0.0,54587.94,USA
2024-08-18,17,Patio Set,29,1441.73,0.0,41810.17,USA
2024-08-18,18,Sideboard,7,1031.28,0.0,7218.96,USA
2024-08-18,19,Loveseat,19,1314.1,9.31,22643.39,USA
2024-08-18,20,Chaise Lounge,34,1235.17,0.0,41995.78,USA
2024-08-18,21,Sectional Sofa,7,192.15,0.0,1345.05,USA
2024-08-18,22,File Cabinet,44,1263.49,0.0,55593.56,USA
2024-08-18,23,Console Table,20,1519.28,0.0,30385.6,USA
2024-08-18,24,Bench,51,224.47,15.45,9679.26,USA
2024-08-18,25,Hutch,57,1928.03,27.94,79192.29,USA
2024-08-18,26,Buffet,17,301.36,0.0,5123.12,USA
2024-08-18,27,Storage Ottoman,9,1923.62,0.0,17312.58,USA
2024-08-18,28,Accent Chair,26,509.58,22.84,10222.99,USA
2024-08-18,29,Bunk Bed,20,1739.86,0.0,34797.2,USA
2024-08-18,30,Mattress,18,930.01,0.0,16740.18,USA
2024-08-18,31,Headboard,27,1183.58,0.0,31956.66,USA
2024-08-18,32,Room Divider,24,1051.36,0.0,25232.64,USA
